url,page_type,template,target_query,current_position,impressions,clicks,ctr,position_bracket,technical_status,content_status,internal_link_status,structured_data_status,performance_status,serp_coverage,aeo_status,geo_status,competitor_gap,primary_gap_type,priority,priority_score,evidence,recommended_actions,internal_link_suggestions,content_sections_to_add,schema_actions,aeo_actions,geo_actions
https://www.drivio.in/22motors/testmodel,model,tpl_model_Nmotors_2seg,,,,,,Ranking data unavailable,Non-Indexable,Critical Content Gaps,Orphan,Basic WebPage,Fast,Identified 5 competitive content and SERP feature opportunities.,Low,Low,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,130.0,"Content Coverage: 5.9% (16 sections missing) | Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Implement Schema.org Product structured data with Offer and Brand entities']",[],"['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/22motors/testmodel1,model,tpl_model_Nmotors_2seg,,,,,,Ranking data unavailable,Non-Indexable,Critical Content Gaps,Orphan,Basic WebPage,Fast,Identified 5 competitive content and SERP feature opportunities.,Low,Low,Competitor SERPs frequently earn FAQ Rich Snippets; target page lacks FAQ markup.; Leading competitors provide city-wise on-road price breakdowns directly answering commercial search intent.; Top ranking competitors feature dedicated variant selection matrices.; Competitors display Review and AggregateRating snippets in SERP results.; Competitor sites feature embedded comparison widgets for closely competing models.,Technical & Indexability,P0,130.0,"Content Coverage: 5.9% (16 sections missing) | Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low","['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section', 'Implement Schema.org Product structured data with Offer and Brand entities']",[],"['Add dedicated Price section', 'Add dedicated On Road Price section', 'Add dedicated Variants section', 'Add dedicated Specifications section']",['Implement Schema.org Product structured data with Offer and Brand entities'],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bgauss/ruv350,listing,tpl_listing_bgauss_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bgauss/c12i,listing,tpl_listing_bgauss_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/birla-e-bike/birla-a-1-4,listing,tpl_listing_birla-e-bike_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/birla-e-bike/birla-ambition,listing,tpl_listing_birla-e-bike_2seg,,,,,,Ranking data unavailable,Healthy,Adequate,Orphan,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P2,50.0,"Inbound Internal Links: 0 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/about-us,category,tpl_category_about-us_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 109 (Depth 1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aeroride-ev,category,tpl_category_aeroride-ev_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 4 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/application,category,tpl_category_application_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 109 (Depth 1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/aprilia-bikes,category,tpl_category_aprilia-bikes_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 5 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/ather-energy-ev,category,tpl_category_ather-energy-ev_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 4 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/avon-ev,category,tpl_category_avon-ev_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 5 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bajaj-bikes,category,tpl_category_bajaj-bikes_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 23 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/banking-partners,category,tpl_category_banking-partners_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 109 (Depth 1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/benelli-bikes,category,tpl_category_benelli-bikes_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 5 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/battre-electric-mobility-ev,category,tpl_category_battre-electric-mobility-ev_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 6 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bgauss-ev,category,tpl_category_bgauss-ev_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 4 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/benling-india-ev,category,tpl_category_benling-india-ev_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Slow,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 5 (Depth -1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/bikes,category,tpl_category_bikes_1seg,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 109 (Depth 1) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
https://www.drivio.in/,homepage,tpl_homepage,,,,,,Ranking data unavailable,Healthy,Adequate,Normal,Basic WebPage,Fast,Standard,Low,Low,None Detected,Content & Internal Linking,P3,30.0,"Inbound Internal Links: 109 (Depth 0) | AEO Readiness: Low, GEO Readiness: Low",[],[],[],[],"['Add structured Q&A section answering top 5 customer questions (price, mileage, variants, EMI).', 'Present technical specifications in a structured HTML table with clean header rows.', 'Include concise definition of variant differences and pricing tiers.']","['Ensure explicit Brand + Model naming throughout H1, Title, and main copy.', 'Implement Schema.org Product markup with Offer, Brand, and Model properties.', 'Add structured specification highlights with standardized units (kmpl, cc, bhp, Nm).', 'Provide clear localized on-road pricing estimates and financing calculators.', ""Add a 'Direct Competitors & Alternatives' comparison section.""]"
