id,crawl_id,cluster_id,issue,category,priority,severity,affected_urls_count,affected_templates_count,primary_affected_template,scope,evidence_summary,recommended_action,engineering_fix_location,sample_urls
403,crawl_20260923_234236,cluster_exact_duplicate_content,exact_duplicate_content,duplicates,P3,high,15309,43,tpl_brand_featured-stories_2seg,site_wide,"Observed on 15,309 URLs across 43 templates. Primary concentration in 'tpl_brand_featured-stories_2seg' (2,562 pages affected, 16.7% of total occurrences).",Routine hygiene cleanup: review exact duplicate content on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter"", ""https://drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter""]"
404,crawl_20260923_234236,cluster_empty_anchor_text,empty_anchor_text,internal_linking,P3,low,5001,411,tpl_article_news_2seg,site_wide,"Observed on 5,001 URLs across 411 templates. Primary concentration in 'tpl_article_news_2seg' (494 pages affected, 9.9% of total occurrences).",Routine hygiene cleanup: review empty anchor text on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter"", ""https://www.drivio.in/featured-stories/2023-royal-enfield-bullet-350-whats-new"", ""https://www.drivio.in/featured-stories/2023-honda-hness-cb350-and-cb350rs-are-here"", ""https://www.drivio.in/featured-stories/2024-kawasaki-versys-650-launched-5-must-know-highlights"", ""https://www.drivio.in/featured-stories/2023-yamaha-ray-zr-125-yamahas-razor-sharp-take-on-the-125cc-scooter-category""]"
405,crawl_20260923_234236,cluster_missing_image_alt,missing_image_alt,images,P3,low,5001,411,tpl_article_news_2seg,site_wide,"Observed on 5,001 URLs across 411 templates. Primary concentration in 'tpl_article_news_2seg' (494 pages affected, 9.9% of total occurrences).",Routine hygiene cleanup: review missing image alt on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter"", ""https://www.drivio.in/featured-stories/2023-royal-enfield-bullet-350-whats-new"", ""https://www.drivio.in/featured-stories/2023-honda-hness-cb350-and-cb350rs-are-here"", ""https://www.drivio.in/featured-stories/2024-kawasaki-versys-650-launched-5-must-know-highlights"", ""https://www.drivio.in/featured-stories/2023-yamaha-ray-zr-125-yamahas-razor-sharp-take-on-the-125cc-scooter-category""]"
406,crawl_20260923_234236,cluster_missing_image_dimensions,missing_image_dimensions,images,P3,low,5001,411,tpl_article_news_2seg,site_wide,"Observed on 5,001 URLs across 411 templates. Primary concentration in 'tpl_article_news_2seg' (494 pages affected, 9.9% of total occurrences).",Routine hygiene cleanup: review missing image dimensions on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter"", ""https://www.drivio.in/featured-stories/2023-royal-enfield-bullet-350-whats-new"", ""https://www.drivio.in/featured-stories/2023-honda-hness-cb350-and-cb350rs-are-here"", ""https://www.drivio.in/featured-stories/2024-kawasaki-versys-650-launched-5-must-know-highlights"", ""https://www.drivio.in/featured-stories/2023-yamaha-ray-zr-125-yamahas-razor-sharp-take-on-the-125cc-scooter-category""]"
407,crawl_20260923_234236,cluster_deep_crawl_depth,deep_crawl_depth,internal_linking,P3,medium,3175,122,default,site_wide,"Observed on 3,175 URLs across 122 templates. Primary concentration in 'default' (2,056 pages affected, 64.8% of total occurrences).",Routine hygiene cleanup: review deep crawl depth on affected pages.,Global layout / site-wide metadata service,"[""https://drivio.in/bikes/adventure"", ""https://drivio.in/bikes/ampere"", ""https://drivio.in/bikes/aprilia"", ""https://drivio.in/bikes/aprilia/rs-457"", ""https://drivio.in/bikes/aprilia/rs-660"", ""https://drivio.in/bikes/aprilia/rsv4"", ""https://drivio.in/bikes/aprilia/sr-125"", ""https://drivio.in/bikes/aprilia/sr-160-bs6""]"
408,crawl_20260923_234236,cluster_weakly_linked_page,weakly_linked_page,internal_linking,P3,low,2393,48,default,site_wide,"Observed on 2,393 URLs across 48 templates. Primary concentration in 'default' (2,332 pages affected, 97.5% of total occurrences).",Routine hygiene cleanup: review weakly linked page on affected pages.,Global layout / site-wide metadata service,"[""https://drivio.in/bikes/adventure"", ""https://drivio.in/bikes/aprilia/storm-125"", ""https://drivio.in/bikes/aprilia/tuono-660"", ""https://drivio.in/bikes/bajaj/pulsar-125/reviews"", ""https://drivio.in/bikes/bajaj/pulsar-180"", ""https://drivio.in/bikes/bajaj/pulsar-f250"", ""https://drivio.in/bikes/bajaj/pulsar-ns-125/reviews"", ""https://drivio.in/bikes/bajaj/pulsar-ns160""]"
409,crawl_20260923_234236,cluster_long_title_truncated,long_title_truncated,metadata,P3,low,2035,278,tpl_model_bikes_3seg,site_wide,"Observed on 2,035 URLs across 278 templates. Primary concentration in 'tpl_model_bikes_3seg' (281 pages affected, 13.8% of total occurrences).",Routine hygiene cleanup: review long title truncated on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-royal-enfield-bullet-350-whats-new"", ""https://www.drivio.in/featured-stories/2023-yamaha-ray-zr-125-yamahas-razor-sharp-take-on-the-125cc-scooter-category"", ""https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one"", ""https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350"", ""https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities"", ""https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter"", ""https://www.drivio.in/featured-stories/bajaj-platina-cng-read-everything-about-bajajs-first-cng-motorcycle""]"
410,crawl_20260923_234236,cluster_long_meta_description,long_meta_description,metadata,P3,low,1421,152,tpl_brand_featured-stories_2seg,site_wide,"Observed on 1,421 URLs across 152 templates. Primary concentration in 'tpl_brand_featured-stories_2seg' (172 pages affected, 12.1% of total occurrences).",Routine hygiene cleanup: review long meta description on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2025-yamaha-mt-15-top-5-highlights-that-every-rider-needs-to-know"", ""https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter"", ""https://www.drivio.in/featured-stories/bajaj-sales-breakup-july-2025-pulsar-chetak-dominar-and-avenger-figures"", ""https://www.drivio.in/featured-stories/bajaj-platina-cng-read-everything-about-bajajs-first-cng-motorcycle"", ""https://www.drivio.in/featured-stories/best-bike-for-swiggy-zomato-delivery-2026-fuel-and-cost-guide""]"
411,crawl_20260923_234236,cluster_template_orphan_page,template_orphan_page,internal_linking,P3,high,1251,218,tpl_article_featured-stories_2seg,site_wide,"Observed on 1,251 URLs across 218 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 0.6% of total occurrences).",Routine hygiene cleanup: review template orphan page on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/one-electric-motorcycles/kridn"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/adventure"", ""https://www.drivio.in/aftek-motors-scooters""]"
412,crawl_20260923_234236,cluster_long_url,long_url,url,P3,low,972,18,tpl_brand_featured-stories_2seg,site_wide,"Observed on 972 URLs across 18 templates. Primary concentration in 'tpl_brand_featured-stories_2seg' (180 pages affected, 18.5% of total occurrences).",Routine hygiene cleanup: review long url on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-yamaha-ray-zr-125-yamahas-razor-sharp-take-on-the-125cc-scooter-category"", ""https://www.drivio.in/featured-stories/2025-yamaha-mt-15-top-5-highlights-that-every-rider-needs-to-know"", ""https://www.drivio.in/featured-stories/2024-yezdi-roadking-500-launch-soon-exciting-must-know-aspects"", ""https://www.drivio.in/featured-stories/60-70km-daily-commute-we-help-you-choose-between-an-e-scooter-and-a-petrol-one"", ""https://www.drivio.in/featured-stories/accessorize-and-upgrade-12-must-have-add-ons-for-the-royal-enfield-meteor-350"", ""https://www.drivio.in/featured-stories/ather-energy-ups-its-service-game-with-new-expresscare-facilities"", ""https://www.drivio.in/featured-stories/ather-rizta-to-debut-on-april-6-check-how-to-book-the-family-electric-scooter""]"
413,crawl_20260923_234236,cluster_template_duplicate_meta_description,template_duplicate_meta_description,duplicates,P3,medium,944,187,tpl_article_featured-stories_2seg,site_wide,"Observed on 944 URLs across 187 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (6 pages affected, 0.6% of total occurrences).",Routine hygiene cleanup: review template duplicate meta description on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/one-electric-motorcycles/kridn"", ""https://www.drivio.in/scooters/hero""]"
414,crawl_20260923_234236,cluster_template_duplicate_title_tag,template_duplicate_title_tag,duplicates,P3,medium,924,182,tpl_article_featured-stories_2seg,site_wide,"Observed on 924 URLs across 182 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (6 pages affected, 0.6% of total occurrences).",Routine hygiene cleanup: review template duplicate title tag on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/one-electric-motorcycles/kridn"", ""https://www.drivio.in/scooters/hero""]"
415,crawl_20260923_234236,cluster_template_empty_anchor_text,template_empty_anchor_text,internal_linking,P3,medium,805,115,tpl_article_featured-stories_2seg,site_wide,"Observed on 805 URLs across 115 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 0.9% of total occurrences).",Routine hygiene cleanup: review template empty anchor text on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india""]"
416,crawl_20260923_234236,cluster_template_missing_image_alt,template_missing_image_alt,images,P3,medium,805,115,tpl_article_featured-stories_2seg,site_wide,"Observed on 805 URLs across 115 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 0.9% of total occurrences).",Routine hygiene cleanup: review template missing image alt on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india""]"
417,crawl_20260923_234236,cluster_template_missing_image_dimensions,template_missing_image_dimensions,images,P3,medium,805,115,tpl_article_featured-stories_2seg,site_wide,"Observed on 805 URLs across 115 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 0.9% of total occurrences).",Routine hygiene cleanup: review template missing image dimensions on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/electric-vehicles/hero"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india""]"
418,crawl_20260923_234236,cluster_template_long_title_truncated,template_long_title_truncated,metadata,P3,medium,518,74,tpl_article_featured-stories_2seg,site_wide,"Observed on 518 URLs across 74 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 1.4% of total occurrences).",Routine hygiene cleanup: review template long title truncated on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/bikes/tvs/raider"", ""https://www.drivio.in/bikes/tvs/raider/reviews""]"
419,crawl_20260923_234236,cluster_template_template_orphan_page,template_template_orphan_page,internal_linking,P3,high,496,192,tpl_city_indian_2seg,site_wide,"Observed on 496 URLs across 192 templates. Primary concentration in 'tpl_city_indian_2seg' (4 pages affected, 0.8% of total occurrences).",Routine hygiene cleanup: review template template orphan page on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/one-electric-motorcycles/kridn"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/adventure"", ""https://www.drivio.in/aftek-motors-scooters"", ""https://www.drivio.in/avan-motors-scooters"", ""https://www.drivio.in/avera-scooters-scooters"", ""https://www.drivio.in/bajaj-urbanite-scooters"", ""https://www.drivio.in/battre-electric-scooters-scooters""]"
420,crawl_20260923_234236,cluster_multiple_h1,multiple_h1,headings,P3,medium,393,21,tpl_model_bikes_4seg,site_wide,"Observed on 393 URLs across 21 templates. Primary concentration in 'tpl_model_bikes_4seg' (337 pages affected, 85.8% of total occurrences).",Routine hygiene cleanup: review multiple h1 on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/news/ather-konarc-launched-at-99-999-can-it-be-the-best-electric-replacement-for-your-petrol-bike"", ""https://drivio.in/news/ather-konarc-launched-at-99-999-can-it-be-the-best-electric-replacement-for-your-petrol-bike"", ""https://www.drivio.in/bikes/best"", ""https://www.drivio.in/bikes/latest"", ""https://www.drivio.in/electric-vehicles/latest"", ""https://www.drivio.in/news/bikes-and-scooters-launched-in-august-2026-complete-list-of-new-two-wheelers-in-india"", ""https://drivio.in/news/bikes-and-scooters-launched-in-august-2026-complete-list-of-new-two-wheelers-in-india"", ""https://www.drivio.in/adventure""]"
421,crawl_20260923_234236,cluster_entity_conflict_title_h1,entity_conflict_title_h1,entity,P3,high,345,1,,template,"Observed on 345 URLs across 1 templates. Primary concentration in 'None' (345 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review entity conflict title h1 on affected pages.,Template component: 'None',"[""https://www.drivio.in/news/weekly-rewind-honda-cb350-launch-to-spying-of-bajaj-ct150x-and-trial-run-of-athers-new-variant"", ""https://www.drivio.in/bikes/hero/splendor-plus/reviews"", ""https://www.drivio.in/bikes/hero/hf-deluxe/reviews"", ""https://www.drivio.in/bikes/hero/passion-pro/reviews"", ""https://www.drivio.in/bikes/honda/shine/reviews"", ""https://www.drivio.in/bikes/honda/cb300f/reviews"", ""https://www.drivio.in/bikes/honda/activa-6g/reviews"", ""https://www.drivio.in/bikes/bajaj/pulsar-125/reviews""]"
422,crawl_20260923_234236,cluster_template_template_empty_anchor_text,template_template_empty_anchor_text,internal_linking,P3,medium,290,81,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 290 URLs across 81 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (4 pages affected, 1.4% of total occurrences).",Routine hygiene cleanup: review template template empty anchor text on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/reviews/ather-450-apex-vs-bajaj-chetak-premium-motors"", ""https://www.drivio.in/aeroride/e-spark""]"
423,crawl_20260923_234236,cluster_template_template_missing_image_alt,template_template_missing_image_alt,images,P3,medium,290,81,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 290 URLs across 81 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (4 pages affected, 1.4% of total occurrences).",Routine hygiene cleanup: review template template missing image alt on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/reviews/ather-450-apex-vs-bajaj-chetak-premium-motors"", ""https://www.drivio.in/aeroride/e-spark""]"
424,crawl_20260923_234236,cluster_template_template_missing_image_dimensions,template_template_missing_image_dimensions,images,P3,medium,290,81,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 290 URLs across 81 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (4 pages affected, 1.4% of total occurrences).",Routine hygiene cleanup: review template template missing image dimensions on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/reviews/10-most-popular-sub-200cc-naked-bikes-in-india"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/reviews/ather-450-apex-vs-bajaj-chetak-premium-motors"", ""https://www.drivio.in/aeroride/e-spark""]"
425,crawl_20260923_234236,cluster_low_text_to_html_ratio,low_text_to_html_ratio,content,P3,low,281,147,tpl_model_bikes_4seg,site_wide,"Observed on 281 URLs across 147 templates. Primary concentration in 'tpl_model_bikes_4seg' (122 pages affected, 43.4% of total occurrences).",Routine hygiene cleanup: review low text to html ratio on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/22motors-scooters"", ""https://www.drivio.in/aeroride-ev"", ""https://www.drivio.in/aftek-motors-scooters"", ""https://www.drivio.in/amo-electric-ev"", ""https://www.drivio.in/ampere-ev"", ""https://www.drivio.in/application"", ""https://www.drivio.in/atumobile-ev"", ""https://www.drivio.in/avan-motors-scooters""]"
426,crawl_20260923_234236,cluster_template_template_duplicate_meta_description,template_template_duplicate_meta_description,duplicates,P3,medium,266,149,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 266 URLs across 149 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (3 pages affected, 1.1% of total occurrences).",Routine hygiene cleanup: review template template duplicate meta description on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/one-electric-motorcycles/kridn"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/Harley-Davidson-bikes"", ""https://www.drivio.in/Triumph-bikes"", ""https://www.drivio.in/about-us"", ""https://www.drivio.in/application"", ""https://www.drivio.in/aprilia-bikes""]"
427,crawl_20260923_234236,cluster_template_template_duplicate_title_tag,template_template_duplicate_title_tag,duplicates,P3,medium,261,144,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 261 URLs across 144 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (3 pages affected, 1.1% of total occurrences).",Routine hygiene cleanup: review template template duplicate title tag on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/one-electric-motorcycles/kridn"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/Harley-Davidson-bikes"", ""https://www.drivio.in/Triumph-bikes"", ""https://www.drivio.in/aprilia-bikes"", ""https://www.drivio.in/aprilia-scooters"", ""https://www.drivio.in/ather-energy-ev""]"
428,crawl_20260923_234236,cluster_slow_server_response,slow_server_response,performance,P3,medium,222,16,tpl_article_news_2seg,site_wide,"Observed on 222 URLs across 16 templates. Primary concentration in 'tpl_article_news_2seg' (67 pages affected, 30.2% of total occurrences).",Routine hygiene cleanup: review slow server response on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/news/2023-bajaj-pulsar-ns200-teaser-will-receive-inverted-fork-and-dual-channel-abs-equipment"", ""https://www.drivio.in/news/2023-honda-livo-launched-priced-between-rs-78-500-rs-82-500"", ""https://www.drivio.in/news/2023-ktm-390-adventure-launched-becomes-more-off-road-oriented"", ""https://www.drivio.in/news/2023-ktm-390-duke-will-have-adjustable-suspension"", ""https://www.drivio.in/news/2023-kawasaki-w175-retro-classic-unveiling-soon"", ""https://www.drivio.in/news/2023-honda-unicorn-launched-with-obd-2-compliant-engine"", ""https://www.drivio.in/news/2023-okhi-90-e-scooter-from-okinawa-launched-at-rs-186-lakh"", ""https://www.drivio.in/news/2025-simple-one-indias-longest-range-and-affordable-ev-scooter""]"
429,crawl_20260923_234236,cluster_template_exact_duplicate_content,template_exact_duplicate_content,duplicates,P3,high,194,40,tpl_article_featured-stories_2seg,site_wide,"Observed on 194 URLs across 40 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (6 pages affected, 3.1% of total occurrences).",Routine hygiene cleanup: review template exact duplicate content on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/news/5-upcoming-bikes-in-may-2023-in-india"", ""https://www.drivio.in/Harley-Davidson-bikes"", ""https://www.drivio.in/Triumph-bikes"", ""https://www.drivio.in/harley-davidson-bikes"", ""https://www.drivio.in/triumph-bikes""]"
430,crawl_20260923_234236,cluster_template_template_long_title_truncated,template_template_long_title_truncated,metadata,P3,medium,190,54,tpl_brand_husqvarna-motorcycles_2seg,site_wide,"Observed on 190 URLs across 54 templates. Primary concentration in 'tpl_brand_husqvarna-motorcycles_2seg' (4 pages affected, 2.1% of total occurrences).",Routine hygiene cleanup: review template template long title truncated on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/husqvarna-motorcycles/husqvarna-svartpilen-250"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/reviews/ather-450-apex-vs-bajaj-chetak-premium-motors"", ""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/avon/e-mate"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-iot""]"
431,crawl_20260923_234236,cluster_template_long_meta_description,template_long_meta_description,metadata,P3,medium,189,27,tpl_article_featured-stories_2seg,site_wide,"Observed on 189 URLs across 27 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (7 pages affected, 3.7% of total occurrences).",Routine hygiene cleanup: review template long meta description on affected pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/news/2023-hero-xtreme-160r-incoming"", ""https://www.drivio.in/featured-stories/10-best-selling-bikes-in-2023"", ""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/featured-stories/2024-march-two-wheeler-sales-report-check-how-hero-honda-tvs-and-others-fared""]"
