work_order_id,fingerprint,display_id,run_id,order_type,priority,scope,title,problem,evidence_json,required_change,acceptance_criteria,verify_spec,file_locations_json
WO-SEOJEV-ENG-011,9f0d964594879a3d,SEOJEV-ENG-011,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-011] Add contextual internal links to https://www.drivio.in/bikes/honda/xl750-transal...,"Target page https://www.drivio.in/bikes/honda/xl750-transalp has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-127"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/honda/xl750-transalp"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/scooters/honda"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/honda/xl750-transalp from source pages ['https://www.drivio.in/bikes/honda', 'https://www.drivio.in/scooters/honda', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/honda/xl750-transalp') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/honda/xl750-transalp, https://www.drivio.in/bikes/honda, https://www.drivio.in/scooters/honda.",inbound_link_exists('https://www.drivio.in/bikes/honda/xl750-transalp') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-012,19b8c4585eae29dd,SEOJEV-ENG-012,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-012] Add contextual internal links to https://www.drivio.in/bikes/hero/xoom-160 from ...,"Target page https://www.drivio.in/bikes/hero/xoom-160 has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-177"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/xoom-160"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/xoom-160 from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/xoom-160') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/xoom-160, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/xoom-160') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-013,01518f2ddbfbe888,SEOJEV-ENG-013,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-013] Add contextual internal links to https://www.drivio.in/bikes/honda/activa-e/revi...,"Target page https://www.drivio.in/bikes/honda/activa-e/reviews has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-223"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/honda/activa-e/reviews"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/scooters/honda"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/honda/activa-e/reviews from source pages ['https://www.drivio.in/bikes/honda', 'https://www.drivio.in/scooters/honda', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/honda/activa-e/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/honda/activa-e/reviews, https://www.drivio.in/bikes/honda, https://www.drivio.in/scooters/honda.",inbound_link_exists('https://www.drivio.in/bikes/honda/activa-e/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-014,cfce5a6059c670e2,SEOJEV-ENG-014,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-014] Add contextual internal links to https://www.drivio.in/bikes/honda/activa-e from...,"Target page https://www.drivio.in/bikes/honda/activa-e has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-224"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/honda/activa-e"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/scooters/honda"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/honda/activa-e from source pages ['https://www.drivio.in/bikes/honda', 'https://www.drivio.in/scooters/honda', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/honda/activa-e') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/honda/activa-e, https://www.drivio.in/bikes/honda, https://www.drivio.in/scooters/honda.",inbound_link_exists('https://www.drivio.in/bikes/honda/activa-e') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-015,42f46b6978007b97,SEOJEV-ENG-015,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-015] Add contextual internal links to https://www.drivio.in/bikes/hero/vida-v1/review...,"Target page https://www.drivio.in/bikes/hero/vida-v1/reviews has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-235"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/vida-v1/reviews"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/vida-v1/reviews from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/vida-v1/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/vida-v1/reviews, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/vida-v1/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-016,f80e04489336b94a,SEOJEV-ENG-016,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-016] Add contextual internal links to https://www.drivio.in/bikes/hero/vida-v1 from s...,"Target page https://www.drivio.in/bikes/hero/vida-v1 has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-239"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/vida-v1"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/vida-v1 from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/vida-v1') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/vida-v1, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/vida-v1') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-017,09211b701f391891,SEOJEV-ENG-017,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-017] Add contextual internal links to https://www.drivio.in/bikes/honda/shine-100/rev...,"Target page https://www.drivio.in/bikes/honda/shine-100/reviews has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-244"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/honda/shine-100/reviews"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/scooters/honda"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/honda/shine-100/reviews from source pages ['https://www.drivio.in/bikes/honda', 'https://www.drivio.in/scooters/honda', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/honda/shine-100/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/honda/shine-100/reviews, https://www.drivio.in/bikes/honda, https://www.drivio.in/scooters/honda.",inbound_link_exists('https://www.drivio.in/bikes/honda/shine-100/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-018,be7d10cfe1c6b1dd,SEOJEV-ENG-018,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-018] Add contextual internal links to https://www.drivio.in/bikes/hero/xtreme-200s-4v...,"Target page https://www.drivio.in/bikes/hero/xtreme-200s-4v/reviews has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-292"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/xtreme-200s-4v/reviews"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/xtreme-200s-4v/reviews from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/xtreme-200s-4v/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/xtreme-200s-4v/reviews, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/xtreme-200s-4v/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-019,bd49277362900d59,SEOJEV-ENG-019,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-019] Add contextual internal links to https://www.drivio.in/bikes/honda/sp160/reviews...,"Target page https://www.drivio.in/bikes/honda/sp160/reviews has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-293"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/honda/sp160/reviews"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/scooters/honda"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/honda/sp160/reviews from source pages ['https://www.drivio.in/bikes/honda', 'https://www.drivio.in/scooters/honda', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/honda/sp160/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/honda/sp160/reviews, https://www.drivio.in/bikes/honda, https://www.drivio.in/scooters/honda.",inbound_link_exists('https://www.drivio.in/bikes/honda/sp160/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-020,040cd2ebafbc152e,SEOJEV-ENG-020,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-020] Add contextual internal links to https://www.drivio.in/bikes/hero/karizma-xmr-25...,"Target page https://www.drivio.in/bikes/hero/karizma-xmr-250/reviews has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-294"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/karizma-xmr-250/reviews"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/karizma-xmr-250/reviews from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/karizma-xmr-250/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/karizma-xmr-250/reviews, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/karizma-xmr-250/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-021,bc1b51dc8c6cf9e2,SEOJEV-ENG-021,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-021] Add contextual internal links to https://www.drivio.in/bikes/yamaha/yamaha-fzs-f...,"Target page https://www.drivio.in/bikes/yamaha/yamaha-fzs-fi-v4/reviews has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-296"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/yamaha/yamaha-fzs-fi-v4/reviews"", ""https://www.drivio.in/scooters/yamaha"", ""https://www.drivio.in/bikes/yamaha"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/yamaha/yamaha-fzs-fi-v4/reviews from source pages ['https://www.drivio.in/scooters/yamaha', 'https://www.drivio.in/bikes/yamaha', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/yamaha/yamaha-fzs-fi-v4/reviews') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/yamaha/yamaha-fzs-fi-v4/reviews, https://www.drivio.in/scooters/yamaha, https://www.drivio.in/bikes/yamaha.",inbound_link_exists('https://www.drivio.in/bikes/yamaha/yamaha-fzs-fi-v4/reviews') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-022,a31879911fae83de,SEOJEV-ENG-022,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-022] Add contextual internal links to https://www.drivio.in/bikes/hero/destini-prime ...,"Target page https://www.drivio.in/bikes/hero/destini-prime has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-307"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/destini-prime"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/destini-prime from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/destini-prime') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/destini-prime, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/destini-prime') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-023,6b2bb91424f17c97,SEOJEV-ENG-023,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-023] Add contextual internal links to https://www.drivio.in/bikes/hero/xtreme-250r fr...,"Target page https://www.drivio.in/bikes/hero/xtreme-250r has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-311"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/xtreme-250r"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/xtreme-250r from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/xtreme-250r') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/xtreme-250r, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/xtreme-250r') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-024,8b5f61275fca5a98,SEOJEV-ENG-024,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-024] Add contextual internal links to https://www.drivio.in/bikes/yamaha/rx100 from s...,"Target page https://www.drivio.in/bikes/yamaha/rx100 has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-316"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/yamaha/rx100"", ""https://www.drivio.in/scooters/yamaha"", ""https://www.drivio.in/bikes/yamaha"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/yamaha/rx100 from source pages ['https://www.drivio.in/scooters/yamaha', 'https://www.drivio.in/bikes/yamaha', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/yamaha/rx100') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/yamaha/rx100, https://www.drivio.in/scooters/yamaha, https://www.drivio.in/bikes/yamaha.",inbound_link_exists('https://www.drivio.in/bikes/yamaha/rx100') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-025,bb46a82cbb782711,SEOJEV-ENG-025,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-025] Add contextual internal links to https://www.drivio.in/bikes/hero/mavrick-440 fr...,"Target page https://www.drivio.in/bikes/hero/mavrick-440 has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-330"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/mavrick-440"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/mavrick-440 from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/mavrick-440') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/mavrick-440, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/mavrick-440') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-026,04582f68af79b63e,SEOJEV-ENG-026,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-026] Add contextual internal links to https://www.drivio.in/bikes/hero/splendor-plus-...,"Target page https://www.drivio.in/bikes/hero/splendor-plus-xtec has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-333"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/hero/splendor-plus-xtec"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/scooters/hero"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/hero/splendor-plus-xtec from source pages ['https://www.drivio.in/bikes/hero', 'https://www.drivio.in/scooters/hero', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/hero/splendor-plus-xtec') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/hero/splendor-plus-xtec, https://www.drivio.in/bikes/hero, https://www.drivio.in/scooters/hero.",inbound_link_exists('https://www.drivio.in/bikes/hero/splendor-plus-xtec') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-027,3965b028e5dc85dd,SEOJEV-ENG-027,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-027] Add contextual internal links to https://www.drivio.in/bikes/honda/cbr650r from ...,"Target page https://www.drivio.in/bikes/honda/cbr650r has 3 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-336"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/bikes/honda/cbr650r"", ""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/scooters/honda"", ""https://www.drivio.in/bikes""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/bikes/honda/cbr650r from source pages ['https://www.drivio.in/bikes/honda', 'https://www.drivio.in/scooters/honda', 'https://www.drivio.in/bikes'] with candidate anchors [None, None, None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 3 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/bikes/honda/cbr650r') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/bikes/honda/cbr650r, https://www.drivio.in/bikes/honda, https://www.drivio.in/scooters/honda.",inbound_link_exists('https://www.drivio.in/bikes/honda/cbr650r') == True,"[""Source article / category body content""]"
