crawl_id,template_id,page_count,sample_urls,dominant_page_type,characteristics_json
crawl_20260923_234236,tpl_listing_gravton-motors_2seg,1,"[""https://www.drivio.in/gravton-motors/gravton-quanta""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1216.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_greta-electric_2seg,1,"[""https://www.drivio.in/greta-electric/greta-harper-zx-series-i""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1106.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 107.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_grp-ev_2seg,3,"[""https://www.drivio.in/grp-ev/11-pro"", ""https://www.drivio.in/grp-ev/11-mini"", ""https://www.drivio.in/grp-ev/11-maxx""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1272.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_gt-force_2seg,7,"[""https://www.drivio.in/gt-force/gt-one"", ""https://www.drivio.in/gt-force/gt-prime"", ""https://www.drivio.in/gt-force/gt-one-plus"", ""https://www.drivio.in/gt-force/gt-flying"", ""https://www.drivio.in/gt-force/gt-drive-pro""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1346.4, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 7}}"
crawl_20260923_234236,tpl_listing_harley-davidson_2seg,13,"[""https://www.drivio.in/harley-davidson/fat-bob"", ""https://www.drivio.in/harley-davidson/fat-boy-114"", ""https://www.drivio.in/harley-davidson/forty-eight"", ""https://www.drivio.in/harley-davidson/iron-883"", ""https://www.drivio.in/harley-davidson/nightster""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1047.2, ""canonical_consistency"": 100.0, ""internal_link_density"": 77.9, ""indexability"": 100.0, ""status_distribution"": {""200"": 13}}"
crawl_20260923_234236,tpl_listing_hayasa_2seg,4,"[""https://www.drivio.in/hayasa/daksha"", ""https://www.drivio.in/hayasa/nirbhar"", ""https://www.drivio.in/hayasa/ira"", ""https://www.drivio.in/hayasa/ojas""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1205.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_hcd-india_2seg,1,"[""https://www.drivio.in/hcd-india/nps-cargo""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1295.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_hero-electric_2seg,6,"[""https://www.drivio.in/hero-electric/atria"", ""https://www.drivio.in/hero-electric/nyx"", ""https://www.drivio.in/hero-electric/optima"", ""https://www.drivio.in/hero-electric/photon"", ""https://www.drivio.in/hero-electric/eddy""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 83.3, ""average_word_count"": 1082.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 102.3, ""indexability"": 83.3, ""status_distribution"": {""200"": 6}}"
crawl_20260923_234236,tpl_listing_hero-honda_2seg,1,"[""https://www.drivio.in/hero-honda/pleasure""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 0.0, ""average_word_count"": 380.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_hero_2seg,40,"[""https://www.drivio.in/hero/destini-prime"", ""https://www.drivio.in/hero/hf-100"", ""https://www.drivio.in/hero/mavrick-440"", ""https://www.drivio.in/hero/glamour-xtec"", ""https://www.drivio.in/hero/glamour-x""]",listing,"{""unique_title_percentage"": 87.5, ""unique_description_percentage"": 87.5, ""unique_h1_percentage"": 85.0, ""average_word_count"": 1113.8, ""canonical_consistency"": 100.0, ""internal_link_density"": 92.0, ""indexability"": 85.0, ""status_distribution"": {""200"": 40}}"
crawl_20260923_234236,tpl_listing_honda_2seg,36,"[""https://www.drivio.in/honda/activa-e"", ""https://www.drivio.in/honda/activa-125"", ""https://www.drivio.in/honda/cb350rs"", ""https://www.drivio.in/honda/cb300r"", ""https://www.drivio.in/honda/cb300f""]",listing,"{""unique_title_percentage"": 88.9, ""unique_description_percentage"": 88.9, ""unique_h1_percentage"": 86.1, ""average_word_count"": 1128.3, ""canonical_consistency"": 94.4, ""internal_link_density"": 91.6, ""indexability"": 91.7, ""status_distribution"": {""200"": 36}}"
crawl_20260923_234236,tpl_listing_hop-electric_2seg,3,"[""https://www.drivio.in/hop-electric/lyf"", ""https://www.drivio.in/hop-electric/leo"", ""https://www.drivio.in/hop-electric/hop-oxo""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1283.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 106.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_indian_2seg,11,"[""https://www.drivio.in/indian/chief-bobber-dark-horse"", ""https://www.drivio.in/indian/chief-dark-horse"", ""https://www.drivio.in/indian/ftr"", ""https://www.drivio.in/indian/scout"", ""https://www.drivio.in/indian/roadmaster""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1078.6, ""canonical_consistency"": 100.0, ""internal_link_density"": 82.9, ""indexability"": 100.0, ""status_distribution"": {""200"": 11}}"
crawl_20260923_234236,tpl_listing_ivoomi_2seg,3,"[""https://www.drivio.in/ivoomi/jeet"", ""https://www.drivio.in/ivoomi/eco"", ""https://www.drivio.in/ivoomi/s1""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1258.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 110.3, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_jawa_2seg,8,"[""https://www.drivio.in/jawa/42-bobber"", ""https://www.drivio.in/jawa/42-2.1"", ""https://www.drivio.in/jawa/forty-two"", ""https://www.drivio.in/jawa/jawa-350"", ""https://www.drivio.in/jawa/jawa-300""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 87.5, ""average_word_count"": 1020.1, ""canonical_consistency"": 100.0, ""internal_link_density"": 84.6, ""indexability"": 87.5, ""status_distribution"": {""200"": 8}}"
crawl_20260923_234236,tpl_listing_jitendra-ev_2seg,3,"[""https://www.drivio.in/jitendra-ev/jitendra-jmt-1000-3k"", ""https://www.drivio.in/jitendra-ev/jitendra-jet-320"", ""https://www.drivio.in/jitendra-ev/jitendra-jmt-1000hs""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1345.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_joy-e-bike_2seg,10,"[""https://www.drivio.in/joy-e-bike/beast"", ""https://www.drivio.in/joy-e-bike/gen-nxt-nanu-plus"", ""https://www.drivio.in/joy-e-bike/wolf-plus"", ""https://www.drivio.in/joy-e-bike/gen-nxt-nanu-e-scooter"", ""https://www.drivio.in/joy-e-bike/monster""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1257.1, ""canonical_consistency"": 100.0, ""internal_link_density"": 105.2, ""indexability"": 100.0, ""status_distribution"": {""200"": 10}}"
crawl_20260923_234236,tpl_listing_kabira-mobility_2seg,7,"[""https://www.drivio.in/kabira-mobility/aetos-100"", ""https://www.drivio.in/kabira-mobility/km-4000"", ""https://www.drivio.in/kabira-mobility/kabira-hermes-75"", ""https://www.drivio.in/kabira-mobility/kollegio-neo"", ""https://www.drivio.in/kabira-mobility/kollegio-plus""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1260.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 108.3, ""indexability"": 100.0, ""status_distribution"": {""200"": 7}}"
crawl_20260923_234236,tpl_listing_kawasaki_2seg,26,"[""https://www.drivio.in/kawasaki/kawasaki-ninja-zx4r"", ""https://www.drivio.in/kawasaki/klx-140"", ""https://www.drivio.in/kawasaki/ninja-500"", ""https://www.drivio.in/kawasaki/klx-450r"", ""https://www.drivio.in/kawasaki/kx-100""]",listing,"{""unique_title_percentage"": 96.2, ""unique_description_percentage"": 96.2, ""unique_h1_percentage"": 96.2, ""average_word_count"": 1113.8, ""canonical_consistency"": 96.2, ""internal_link_density"": 83.2, ""indexability"": 100.0, ""status_distribution"": {""200"": 26}}"
crawl_20260923_234236,tpl_listing_keeway_2seg,9,"[""https://www.drivio.in/keeway/k-light-250v"", ""https://www.drivio.in/keeway/k300-n"", ""https://www.drivio.in/keeway/rr"", ""https://www.drivio.in/keeway/sixties-300i"", ""https://www.drivio.in/keeway/sr-250""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1009.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 84.8, ""indexability"": 100.0, ""status_distribution"": {""200"": 9}}"
crawl_20260923_234236,tpl_listing_kinetic-green_2seg,4,"[""https://www.drivio.in/kinetic-green/e-luna"", ""https://www.drivio.in/kinetic-green/green-zoom"", ""https://www.drivio.in/kinetic-green/zing"", ""https://www.drivio.in/kinetic-green/zulu""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1127.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 107.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_komaki_2seg,14,"[""https://www.drivio.in/komaki/xgt-cat-2.0"", ""https://www.drivio.in/komaki/tn-95"", ""https://www.drivio.in/komaki/dt-3000"", ""https://www.drivio.in/komaki/ranger"", ""https://www.drivio.in/komaki/mx3""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1139.9, ""canonical_consistency"": 100.0, ""internal_link_density"": 108.6, ""indexability"": 100.0, ""status_distribution"": {""200"": 14}}"
crawl_20260923_234236,tpl_listing_ktm_2seg,15,"[""https://www.drivio.in/ktm/2024-duke-250"", ""https://www.drivio.in/ktm/160-duke"", ""https://www.drivio.in/ktm/2022--rc-390"", ""https://www.drivio.in/ktm/2024-ktm-duke-250"", ""https://www.drivio.in/ktm/2024-ktm-390-duke""]",listing,"{""unique_title_percentage"": 86.7, ""unique_description_percentage"": 86.7, ""unique_h1_percentage"": 80.0, ""average_word_count"": 1031.9, ""canonical_consistency"": 100.0, ""internal_link_density"": 83.5, ""indexability"": 80.0, ""status_distribution"": {""200"": 15}}"
crawl_20260923_234236,tpl_listing_lectrix-ev_2seg,2,"[""https://www.drivio.in/lectrix-ev/lectrix-lxs"", ""https://www.drivio.in/lectrix-ev/nduro""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1279.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_li-ions-elektrik-solutions_2seg,1,"[""https://www.drivio.in/li-ions-elektrik-solutions/li-ions-spock-electric-scooter""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1359.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_lohia_2seg,2,"[""https://www.drivio.in/lohia/oma-star"", ""https://www.drivio.in/lohia/oma-star-li""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1278.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_mNgo_2seg,2,"[""https://www.drivio.in/m2go/civitas"", ""https://www.drivio.in/m2go/x1""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1200.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_mahindra_2seg,1,"[""https://www.drivio.in/mahindra/mojo-300-bs6""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1300.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 95.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_merico-electric_2seg,5,"[""https://www.drivio.in/merico-electric/merico-eagle-100(4.8)"", ""https://www.drivio.in/merico-electric/merico-fashia"", ""https://www.drivio.in/merico-electric/merico-eagle-100(6.0)"", ""https://www.drivio.in/merico-electric/merico-evanka"", ""https://www.drivio.in/merico-electric/merico-speedstar""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1272.2, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_moto-morini_2seg,1,"[""https://www.drivio.in/moto-morini/x-cape""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 924.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 71.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_motovolt_2seg,6,"[""https://www.drivio.in/motovolt/kivo"", ""https://www.drivio.in/motovolt/kivo-24"", ""https://www.drivio.in/motovolt/ice"", ""https://www.drivio.in/motovolt/kivo-easy"", ""https://www.drivio.in/motovolt/hum""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1056.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 89.2, ""indexability"": 100.0, ""status_distribution"": {""200"": 6}}"
crawl_20260923_234236,tpl_listing_nds-eco-motors_2seg,2,"[""https://www.drivio.in/nds-eco-motors/lio"", ""https://www.drivio.in/nds-eco-motors/lio-plus""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1301.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_nij-automotive_2seg,4,"[""https://www.drivio.in/nij-automotive/accelero-r14"", ""https://www.drivio.in/nij-automotive/qv60"", ""https://www.drivio.in/nij-automotive/flion"", ""https://www.drivio.in/nij-automotive/accelero-plus""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1276.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_numeros-motors_2seg,1,"[""https://www.drivio.in/numeros-motors/diplos""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1323.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_oben_2seg,1,"[""https://www.drivio.in/oben/rorr""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 974.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 88.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_odysse-electric_2seg,5,"[""https://www.drivio.in/odysse-electric/e2go"", ""https://www.drivio.in/odysse-electric/evoqis"", ""https://www.drivio.in/odysse-electric/hawk"", ""https://www.drivio.in/odysse-electric/racer"", ""https://www.drivio.in/odysse-electric/v2""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1216.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 107.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_okaya-electric_2seg,7,"[""https://www.drivio.in/okaya-electric/faast-f2b"", ""https://www.drivio.in/okaya-electric/ferrato-disruptor"", ""https://www.drivio.in/okaya-electric/okaya-classiq"", ""https://www.drivio.in/okaya-electric/faast-f3"", ""https://www.drivio.in/okaya-electric/faast-std""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1221.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 107.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 7}}"
crawl_20260923_234236,tpl_listing_okinawa_2seg,8,"[""https://www.drivio.in/okinawa/okhi90"", ""https://www.drivio.in/okinawa/lite"", ""https://www.drivio.in/okinawa/dual-100"", ""https://www.drivio.in/okinawa/ridge"", ""https://www.drivio.in/okinawa/praisepro""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 87.5, ""average_word_count"": 1084.2, ""canonical_consistency"": 100.0, ""internal_link_density"": 95.0, ""indexability"": 87.5, ""status_distribution"": {""200"": 8}}"
crawl_20260923_234236,tpl_listing_ola-electric_2seg,7,"[""https://www.drivio.in/ola-electric/ola-s1"", ""https://www.drivio.in/ola-electric/s1-x-plus"", ""https://www.drivio.in/ola-electric/s1-x"", ""https://www.drivio.in/ola-electric/ola-roadster"", ""https://www.drivio.in/ola-electric/s1-pro""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 85.7, ""average_word_count"": 1126.6, ""canonical_consistency"": 100.0, ""internal_link_density"": 100.3, ""indexability"": 85.7, ""status_distribution"": {""200"": 7}}"
crawl_20260923_234236,tpl_listing_one-moto_2seg,3,"[""https://www.drivio.in/one-moto/byka"", ""https://www.drivio.in/one-moto/commuta"", ""https://www.drivio.in/one-moto/electa""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1134.7, ""canonical_consistency"": 100.0, ""internal_link_density"": 94.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_piaggio_2seg,1,"[""https://www.drivio.in/piaggio/vespa-150""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 882.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 105.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_poise_2seg,2,"[""https://www.drivio.in/poise/nx120"", ""https://www.drivio.in/poise/grace""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1222.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_polarity-smart_2seg,2,"[""https://www.drivio.in/polarity-smart/executive"", ""https://www.drivio.in/polarity-smart/sport""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1222.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 107.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_prevail-electric_2seg,3,"[""https://www.drivio.in/prevail-electric/elite"", ""https://www.drivio.in/prevail-electric/finesse"", ""https://www.drivio.in/prevail-electric/wolfury""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1242.7, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_listing_pure-ev_2seg,6,"[""https://www.drivio.in/pure-ev/epluto-7g"", ""https://www.drivio.in/pure-ev/etrance-plus"", ""https://www.drivio.in/pure-ev/etryst-350"", ""https://www.drivio.in/pure-ev/etrance-neo"", ""https://www.drivio.in/pure-ev/eco-dryft""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1236.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 106.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 6}}"
crawl_20260923_234236,tpl_listing_qj-motor_2seg,4,"[""https://www.drivio.in/qj-motor/src-250"", ""https://www.drivio.in/qj-motor/srk-400"", ""https://www.drivio.in/qj-motor/src-500"", ""https://www.drivio.in/qj-motor/srv-300""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1214.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 95.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_raftaar_2seg,4,"[""https://www.drivio.in/raftaar/cruzer-r1"", ""https://www.drivio.in/raftaar/bumblebee"", ""https://www.drivio.in/raftaar/electrica"", ""https://www.drivio.in/raftaar/galaxy""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1182.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_rbseva_2seg,4,"[""https://www.drivio.in/rbseva/legend"", ""https://www.drivio.in/rbseva/rider"", ""https://www.drivio.in/rbseva/marvel"", ""https://www.drivio.in/rbseva/rider-new""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1171.2, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
crawl_20260923_234236,tpl_listing_reviews_2seg,144,"[""https://www.drivio.in/reviews/2023-honda-dio-h-smart-review-sporty-meets-smart"", ""https://www.drivio.in/reviews/2023-suzuki-burgman-street-125-review-the-best-125cc-scooter-out-there"", ""https://www.drivio.in/reviews/2023-ktm-rc-125-road-test-review-duke-125-with-fancy-clothing"", ""https://www.drivio.in/reviews/2023-hero-passion-xpro-review-smooth-and-punchy"", ""https://www.drivio.in/reviews/2023-hero-passion-plus-review-pricey-proposition""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1292.8, ""canonical_consistency"": 100.0, ""internal_link_density"": 81.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 144}}"
crawl_20260923_234236,tpl_listing_revolt_2seg,2,"[""https://www.drivio.in/revolt/rv400"", ""https://www.drivio.in/revolt/rv400-brz""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1161.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 89.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_rowwet_2seg,5,"[""https://www.drivio.in/rowwet/eleq"", ""https://www.drivio.in/rowwet/rame"", ""https://www.drivio.in/rowwet/vegatron"", ""https://www.drivio.in/rowwet/trono"", ""https://www.drivio.in/rowwet/zepop""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1179.6, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_listing_royal-enfield_2seg,16,"[""https://www.drivio.in/royal-enfield/flying-flea-c6"", ""https://www.drivio.in/royal-enfield/bullet-350"", ""https://www.drivio.in/royal-enfield/classic-350"", ""https://www.drivio.in/royal-enfield/continental-gt-650"", ""https://www.drivio.in/royal-enfield/goan-classic-350""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1174.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 87.6, ""indexability"": 100.0, ""status_distribution"": {""200"": 16}}"
crawl_20260923_234236,tpl_listing_rugged_2seg,1,"[""https://www.drivio.in/rugged/g1""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1318.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_shema-e-vehicle_2seg,6,"[""https://www.drivio.in/shema-e-vehicle/shema-bold"", ""https://www.drivio.in/shema-e-vehicle/shema-eagle"", ""https://www.drivio.in/shema-e-vehicle/shema-tuff"", ""https://www.drivio.in/shema-e-vehicle/shema-fly"", ""https://www.drivio.in/shema-e-vehicle/shema-hobby""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1244.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 6}}"
crawl_20260923_234236,tpl_listing_simple-energy_2seg,4,"[""https://www.drivio.in/simple-energy/dot-one"", ""https://www.drivio.in/simple-energy/one-s"", ""https://www.drivio.in/simple-energy/one"", ""https://www.drivio.in/simple-energy/simple-one""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1145.2, ""canonical_consistency"": 100.0, ""internal_link_density"": 95.8, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
