url,brand,model,action_type,priority,issue_summary,evidence,recommended_fix,implementation_details
https://www.drivio.in/electric-vehicles/tunwal/tz-3.3,,Tunwal TZ 3.3,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/tunwal/tz-3.3,,Tunwal TZ 3.3,internal_links,P1,Weak internal link equity (6 inbound links),"Inbound links: 6, crawl depth: 3.",Add contextual link from https://www.drivio.in/electric-vehicles using anchor 'Tz 3.3'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/electric-vehicles.
https://www.drivio.in/electric-vehicles/tunwal/tz-3.3,,Tunwal TZ 3.3,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/pure-ev/etryst-350,,PURE EV Etryst 350,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/pure-ev/etryst-350,,PURE EV Etryst 350,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/yamaha/fzs-25,Yamaha,Fzs 25,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/yamaha/fzs-25,Yamaha,Fzs 25,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/kawasaki/w175,Kawasaki,W175,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/kawasaki/w175,Kawasaki,W175,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/ola-electric/s1-x-plus,Ola,Ola Electric S1 x plus,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/ola-electric/s1-x-plus,Ola,Ola Electric S1 x plus,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/ola-electric/ola-s1,Ola,Ola S1,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/ola-electric/ola-s1,Ola,Ola S1,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/ola-electric/ola-roadster,Ola,Ola Roadster,content_section,P1,"Missing core automotive buyer sections: on_road_price, specifications, mileage",Page covers 29.4% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Specifications section, Add dedicated Mileage section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/ola-electric/ola-roadster,Ola,Ola Roadster,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/hero/super-splendor-xtec,Hero,Super Splendor Xtec,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, engine",Page covers 35.3% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Engine section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/hero/super-splendor-xtec,Hero,Super Splendor Xtec,internal_links,P1,Weak internal link equity (4 inbound links),"Inbound links: 4, crawl depth: 3.",Add contextual link from https://www.drivio.in/bikes/hero using anchor 'Hero Super Splendor Xtec'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/hero.
https://www.drivio.in/bikes/hero/super-splendor-xtec,Hero,Super Splendor Xtec,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/rowwet/rame,,Rowwet Rame,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/rowwet/rame,,Rowwet Rame,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/nds-eco-motors/lio,,NDS ECO MOTORS Lio,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/nds-eco-motors/lio,,NDS ECO MOTORS Lio,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/hero/xoom-125r,Hero,Xoom 125R,content_section,P1,"Missing core automotive buyer sections: on_road_price, specifications, engine",Page covers 29.4% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Specifications section, Add dedicated Engine section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/hero/xoom-125r,Hero,Xoom 125R,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://drivio.in/featured-stories/best-scooty-to-buy-in-july-2025-in-india-top-models-mileage-and-prices,,Best Scooty to Buy in July 2025 in,content_section,P0,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://drivio.in/featured-stories/best-scooty-to-buy-in-july-2025-in-india-top-models-mileage-and-prices,,Best Scooty to Buy in July 2025 in,internal_links,P0,Weak internal link equity (2 inbound links),"Inbound links: 2, crawl depth: -1.","Add contextual link from https://www.drivio.in/featured-stories using anchor 'Best Scooty to Buy in July 2025 in India: Top Models, Mileage & Prices'.",Insert anchor in editorial copy or sub-model list on https://www.drivio.in/featured-stories.
https://drivio.in/featured-stories/best-scooty-to-buy-in-july-2025-in-india-top-models-mileage-and-prices,,Best Scooty to Buy in July 2025 in,schema,P0,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/honda/activa-125-2019-2024,Honda,Activa 125 2019 2024,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/honda/activa-125-2019-2024,Honda,Activa 125 2019 2024,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/triumph/street-triple,Triumph,Street Triple,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/triumph/street-triple,Triumph,Street Triple,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/triumph/trident-660,Triumph,Trident 660,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/triumph/trident-660,Triumph,Trident 660,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/triumph/speed-twin-900,Triumph,Speed Twin 900,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/triumph/speed-twin-900,Triumph,Speed Twin 900,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/simple-energy/dot-one,,Simple Energy Dot One,content_section,P2,"Missing core automotive buyer sections: on_road_price, variants, mileage",Page covers 47.1% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Mileage section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/simple-energy/dot-one,,Simple Energy Dot One,schema,P2,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/joy-e-bike/mihos,,Joy e-bike Mihos,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/joy-e-bike/mihos,,Joy e-bike Mihos,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/simple-energy/one-s,,Simple Energy One S,content_section,P1,"Missing core automotive buyer sections: on_road_price, specifications, mileage",Page covers 35.3% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Specifications section, Add dedicated Mileage section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/simple-energy/one-s,,Simple Energy One S,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/okinawa/ipraise,,Okinawa iPraise+,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/okinawa/ipraise,,Okinawa iPraise+,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/m2go/civitas,,M2GO Civitas,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/m2go/civitas,,M2GO Civitas,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/white-carbon-motors/gt5,,White Carbon Motors GT5,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/white-carbon-motors/gt5,,White Carbon Motors GT5,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://drivio.in/featured-stories/electric-twowheelers-india-2025-market-growth-top-models-and-buying-guide,Tvs,Electric Two‑Wheelers,content_section,P0,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://drivio.in/featured-stories/electric-twowheelers-india-2025-market-growth-top-models-and-buying-guide,Tvs,Electric Two‑Wheelers,internal_links,P0,Weak internal link equity (2 inbound links),"Inbound links: 2, crawl depth: 4.","Add contextual link from https://www.drivio.in/featured-stories using anchor 'Electric Two‑Wheelers India 2025: Market Growth, Top Models & Buying Guide'.",Insert anchor in editorial copy or sub-model list on https://www.drivio.in/featured-stories.
https://drivio.in/featured-stories/electric-twowheelers-india-2025-market-growth-top-models-and-buying-guide,Tvs,Electric Two‑Wheelers,schema,P0,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/ultraviolette/tesseract,Ultraviolette,Ultraviolette Tesseract,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/ultraviolette/tesseract,Ultraviolette,Ultraviolette Tesseract,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/jawa/yezdi-scrambler,Jawa,Yezdi Scrambler,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 29.4% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/jawa/yezdi-scrambler,Jawa,Yezdi Scrambler,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/yezdi/roadster,Yezdi,Roadster,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/yezdi/roadster,Yezdi,Roadster,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/hero/destini-prime,Hero,Destini Prime,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, engine",Page covers 35.3% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Engine section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/hero/destini-prime,Hero,Destini Prime,internal_links,P1,Weak internal link equity (5 inbound links),"Inbound links: 5, crawl depth: 4.",Add contextual link from https://www.drivio.in/bikes/hero using anchor 'Hero Destini Prime'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/hero.
https://www.drivio.in/bikes/hero/destini-prime,Hero,Destini Prime,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://drivio.in/featured-stories/honda-activa-2025-model-new-features-connectivity-and-price-in-india,Honda,Honda Activa 2025 Model: New,content_section,P0,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://drivio.in/featured-stories/honda-activa-2025-model-new-features-connectivity-and-price-in-india,Honda,Honda Activa 2025 Model: New,internal_links,P0,Weak internal link equity (2 inbound links),"Inbound links: 2, crawl depth: -1.","Add contextual link from https://www.drivio.in/featured-stories using anchor 'Honda Activa 2025 Model: New Features, Connectivity & Price in India'.",Insert anchor in editorial copy or sub-model list on https://www.drivio.in/featured-stories.
https://drivio.in/featured-stories/honda-activa-2025-model-new-features-connectivity-and-price-in-india,Honda,Honda Activa 2025 Model: New,schema,P0,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/triumph/tiger-sport-660,Triumph,Tiger Sport 660,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/triumph/tiger-sport-660,Triumph,Tiger Sport 660,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/kawasaki/ninja-650,Kawasaki,Ninja 650,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/kawasaki/ninja-650,Kawasaki,Ninja 650,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/kawasaki/z650,Kawasaki,Z650,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/kawasaki/z650,Kawasaki,Z650,internal_links,P1,Weak internal link equity (6 inbound links),"Inbound links: 6, crawl depth: 4.",Add contextual link from https://www.drivio.in/bikes/kawasaki using anchor 'Kawasaki Z650'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/kawasaki.
https://www.drivio.in/bikes/kawasaki/z650,Kawasaki,Z650,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/kawasaki/vulcan-s,Kawasaki,Vulcan S,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/kawasaki/vulcan-s,Kawasaki,Vulcan S,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/kawasaki/versys-650,Kawasaki,Versys 650,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/kawasaki/versys-650,Kawasaki,Versys 650,internal_links,P1,Weak internal link equity (8 inbound links),"Inbound links: 8, crawl depth: 4.",Add contextual link from https://www.drivio.in/bikes/kawasaki using anchor 'Kawasaki Versys 650'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/kawasaki.
https://www.drivio.in/bikes/kawasaki/versys-650,Kawasaki,Versys 650,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/honda/cb650r,Honda,Cb650R,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/honda/cb650r,Honda,Cb650R,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/suzuki/v-strom-650xt,Suzuki,V Strom 650Xt,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 5.9% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/suzuki/v-strom-650xt,Suzuki,V Strom 650Xt,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/yezdi/scrambler,Yezdi,Scrambler,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/yezdi/scrambler,Yezdi,Scrambler,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/suzuki/v-strom-sx-250,Suzuki,V Strom Sx 250,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/suzuki/v-strom-sx-250,Suzuki,V Strom Sx 250,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/bikes/honda/cb500x,Honda,Cb500X,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/bikes/honda/cb500x,Honda,Cb500X,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/kinetic-green/green-zoom,,Kinetic Green Zoom,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 11.8% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/kinetic-green/green-zoom,,Kinetic Green Zoom,internal_links,P1,Weak internal link equity (5 inbound links),"Inbound links: 5, crawl depth: 3.",Add contextual link from https://www.drivio.in/bikes/kinetic-green using anchor 'Kinetic-Green Green Zoom'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/kinetic-green.
https://www.drivio.in/electric-vehicles/kinetic-green/green-zoom,,Kinetic Green Zoom,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/kinetic-green/zing,,Kinetic Green Zing,content_section,P1,"Missing core automotive buyer sections: price, on_road_price, variants",Page covers 17.6% of expected automotive commercial sections.,"Add structured sections for: Add dedicated Price section, Add dedicated On Road Price section, Add dedicated Variants section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/kinetic-green/zing,,Kinetic Green Zing,internal_links,P1,Weak internal link equity (5 inbound links),"Inbound links: 5, crawl depth: 3.",Add contextual link from https://www.drivio.in/bikes/kinetic-green using anchor 'Kinetic-Green Zing'.,Insert anchor in editorial copy or sub-model list on https://www.drivio.in/bikes/kinetic-green.
https://www.drivio.in/electric-vehicles/kinetic-green/zing,,Kinetic Green Zing,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
